"site","site_type","zone","year","n_macro_plants_","macro_stipe_density_","macro_stipe_sd_","density_purps_on_kelp","density_ptecal","density_eisarb","density_nerlue","density_lamset","density_cancer_spp","density_lamstump","density_macstump","purple_urchin_densitym2","red_urchin_densitym2","tegula_densitym2","pomaulax_densitym2","lamr","macr","macj","nerj","ptej","lsetj","eisj","cov_crustose_coralline","cov_desmarestia_spp","cov_dodecaceria_spp","cov_lam_holdfast_live","cov_articulated_coralline","cov_shell_debris","cov_fleshy_red","cov_encrusting_red","cov_bare_rock","cov_stephanocystis","cov_green_algae","cov_barnacle","cov_phragmatopoma","cov_cup_corals","cov_bare_sand","cov_diopatra_chaetopterus","cov_colonial_tunicate","cov_tubeworm_other_solitary","cov_dictyota_dictyopteris","cov_sponge","cov_other_anemone","cov_hydroids","cov_red_turf_2_cm","cov_dead_kelp_holdfast_any","cov_mac_holdfast_live","cov_salmacina","cov_corynactis_californica","cov_dictyoneurum_spp","cov_solitary_tunicate","cov_bryozoan","cov_embedded_cucumber","cov_sediment_mud","cov_thylacodes_orange_rim","cov_mussel","cov_egregia_menziesii","cov_petaloconchus","prop_purp_concealedm2","prop_red_concealedm2"
"REC_01","INCIP","Shallow","2024",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,-0.183166328715552,0.325437353095242,-0.259596055707866,-0.117853533883572,-0.193482684254116,-0.189207367244234,-0.292938742340963,0.117149138195769,-0.496999103240998,1.95813642396302,-0.0775759047312378,-0.12875725524434,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.171385154201577,-0.227050312679648,-0.101015254455221,-0.866239821793045,0.444899542566988,4.89885351084591,-0.209138077164649,0.406243850558564,-0.612051718111624,1.01253280124519,0.0150049418991418,-0.585414855253371,-0.365531324375552,-0.180601762137269,-0.541176961135186,-0.462318961284916,-0.563750599711814,-0.661464820396169,-0.24385144207024,-0.441245793078185,-0.334276065218971,-0.168604960315834,-0.427087505497095,2.90091779987518,-0.425565790136267,1.40595711955199,-0.397814516213612,-0.541751818693205,-0.122797222304571,-0.36832278370447,1.43583737794873,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-0.403318112722858,0.371362231685518
"REC_01","INCIP","Shallow","2025",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,0.234109721325602,-0.180798529497356,-0.127978583796203,-0.10978974216037,-0.193482684254116,0.420737435056257,-0.292938742340963,-0.341827388112021,-0.496999103240998,-0.0461540019094088,0.0791754079215726,-0.251264158292353,-0.337293284138788,-0.372042766966906,-0.0832692725883292,1.1872664726907,-0.227050312679648,-0.101015254455221,0.0308690971645786,0.444899542566988,0.5969929009633,0.0910056904816882,2.19267514211738,-0.612051718111624,-0.728369005542109,-0.797631122007016,-0.585414855253371,2.90010852613868,-0.180601762137269,-0.541176961135186,-0.462318961284916,-0.563750599711814,-0.661464820396169,-0.24385144207024,-0.0721060198444839,-0.334276065218971,-0.168604960315834,-0.427087505497095,1.15680771160667,-0.425565790136267,-0.381121968853913,-0.397814516213612,-0.122291606928489,-0.122797222304571,-0.36832278370447,-0.337844088929113,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,0.417539071859551,0.155065998871559
"REC_02","BAR","Deep","2024",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,-0.548282872501562,-0.180798529497356,-0.259596055707866,-0.142044909053176,-0.193482684254116,-0.189207367244234,-0.292938742340963,1.48787633162849,0.0256276735799382,0.161186386973945,0.549429345880004,-0.312517609816359,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.241660238351178,-0.227050312679648,-0.101015254455221,1.72540816630676,-0.553577293423046,-0.550169928338728,-0.509281844810986,-0.83649096096061,0.508341820579701,-0.862284529141131,0.647055213826153,-0.585414855253371,-0.598791313697998,-0.180601762137269,-0.541176961135186,-0.462318961284916,1.44525153744301,-0.525240002986451,-0.24385144207024,-0.441245793078185,-0.334276065218971,-0.168604960315834,-0.427087505497095,-0.587302376661846,-0.425565790136267,-0.381121968853913,-0.397814516213612,-0.541751818693205,-0.122797222304571,-0.36832278370447,-0.337844088929113,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-1.30645402041742,-0.450563453007524
"REC_02","BAR","Deep","2025",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,-0.548282872501562,-0.180798529497356,-0.259596055707866,-0.142044909053176,-0.193482684254116,-0.189207367244234,-0.292938742340963,1.04750696179264,-0.322790177634019,-0.172862017338125,2.35206944138732,-0.312517609816359,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.241660238351178,-0.227050312679648,-0.101015254455221,0.994430528637582,-0.553577293423046,-0.550169928338728,-0.509281844810986,-0.758820035240662,3.02922728263518,-0.594453481943086,-0.0752879540904312,-0.585414855253371,-0.598791313697998,-0.180601762137269,1.45611904606717,-0.462318961284916,-0.563750599711814,0.700783353701015,-0.24385144207024,-0.441245793078185,-0.334276065218971,-0.168604960315834,-0.427087505497095,1.15680771160667,-0.425565790136267,-0.381121968853913,-0.397814516213612,-0.541751818693205,-0.122797222304571,-0.36832278370447,-0.337844088929113,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-0.816393081078928,-0.061230233942399
"REC_02","BAR","Shallow","2024",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,-0.443963859991274,-0.180798529497356,-0.259596055707866,-0.125917325606773,-0.193482684254116,-0.189207367244234,-0.292938742340963,2.39962699875343,-0.671208028847976,1.55497455668983,0.157551064247978,-0.312517609816359,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.124535098101843,0.0841515144896596,-0.101015254455221,0.0973216096799582,0.223015801235869,3.75169068154388,-0.509281844810986,0.639256627718409,-0.612051718111624,-0.0587913875469956,-0.34616664205915,-0.585414855253371,-0.365531324375552,-0.180601762137269,0.207809041565697,-0.256710658243456,2.44975260602043,-0.661464820396169,-0.24385144207024,-0.0721060198444839,-0.334276065218971,-0.168604960315834,-0.228050801168965,-0.587302376661846,1.31216118625349,-0.381121968853913,-0.397814516213612,-0.541751818693205,-0.122797222304571,-0.36832278370447,0.253383066696835,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-0.788432388220245,-1.14271139801219
"REC_02","BAR","Shallow","2025",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,3.32890709246416,-0.180798529497356,0.10893286564479,-0.133981117329974,-0.193482684254116,0.0547705536759625,-0.292938742340963,-0.335625002621375,-0.540551334642742,0.069035103025788,0.784556314859219,-0.12875725524434,-0.337293284138788,-0.372042766966906,-0.0832692725883292,0.22684032264616,-0.227050312679648,-0.101015254455221,-0.633656027989217,0.555841413232547,-0.550169928338728,1.29158076106704,-0.0597817037611265,3.02922728263518,0.00816637425251575,-0.34616664205915,-0.585414855253371,0.100988654269339,-0.180601762137269,-0.291514960234892,-0.256710658243456,-0.563750599711814,0.155884084062141,-0.24385144207024,3.25015193925882,-0.334276065218971,-0.168604960315834,0.170022607487294,1.15680771160667,-0.425565790136267,-0.381121968853913,-0.397814516213612,-0.541751818693205,-0.122797222304571,-0.36832278370447,2.61829168920063,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,9.79847968215645,1.00613092090092,0.587658464499476
"REC_02","FOR","Deep","2024",-0.532361378422799,-0.64312227740398,-0.604822317757259,2.93587933542803,-0.2005528308006,-0.180798529497356,-0.259596055707866,-0.10978974216037,-0.193482684254116,-0.189207367244234,-0.292938742340963,0.0551252832893112,0.766015607409597,0.138148565986906,-0.391078530036859,-0.312517609816359,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.241660238351178,0.0841515144896596,-0.101015254455221,-0.0688096716084907,-0.442635422757487,4.32527209619489,-0.509281844810986,-0.137452629481075,-0.612051718111624,0.409912945049584,0.376176525857434,-0.585414855253371,0.100988654269339,-0.180601762137269,0.207809041565697,-0.462318961284916,-0.563750599711814,-0.525240002986451,0.175401914471576,0.666173526622918,-0.334276065218971,-0.168604960315834,-0.228050801168965,1.15680771160667,1.31216118625349,-0.381121968853913,-0.397814516213612,-0.541751818693205,-0.122797222304571,1.16766159089289,-0.0422305111161392,3.79378276911845,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-0.0403553267666264,1.08204985378852
"REC_02","FOR","Deep","2025",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,0.0254716963050248,-0.180798529497356,-0.259596055707866,-0.117853533883572,-0.193482684254116,1.76261600011734,-0.292938742340963,-0.0317081135797301,1.33219461563228,0.241818760428583,-0.704581155342479,-0.312517609816359,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.241660238351178,-0.227050312679648,-0.101015254455221,0.529262941029925,-0.553577293423046,0.310202193637793,-0.209138077164649,0.716927553438357,-0.612051718111624,-0.125749149346507,0.466469421847007,-0.585414855253371,-0.132271335053107,-0.180601762137269,0.707133043366285,-0.462318961284916,-0.563750599711814,-0.661464820396169,-0.24385144207024,-0.0721060198444839,-0.334276065218971,-0.168604960315834,-0.427087505497095,-0.587302376661846,-0.425565790136267,-0.381121968853913,-0.397814516213612,-0.541751818693205,-0.122797222304571,0.399669403594212,-0.337844088929113,-0.253705535104344,-0.414345285073313,3.33694532194231,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-0.600163116102096,1.02025093012739
"REC_02","FOR","Shallow","2024",-0.3253319534806,-0.208569673003504,-0.152253813285992,-0.215941046580779,1.76821284647691,-0.180798529497356,0.832828961158934,-0.0130242414819541,3.59877792712656,-0.189207367244234,-0.292938742340963,-1.06130410502693,-0.80186472305321,-0.138305285857566,-0.704581155342479,0.116256550851686,-0.212558409249727,-0.200465396789227,-0.228990499617905,0.320540434845627,0.55095425524362,-0.101015254455221,-1.09882361559687,-0.109809810760809,-0.263379221013221,2.19201206400605,0.716927553438357,-0.612051718111624,1.21340608664372,0.0150049418991418,0.0435508310486063,1.03402861155912,0.429707640947295,0.207809041565697,-0.462318961284916,0.4407504688656,-0.525240002986451,-0.24385144207024,0.297033753389217,2.1856511956625,-0.168604960315834,0.966169424799813,1.15680771160667,1.31216118625349,0.33370966650845,-0.397814516213612,-0.541751818693205,-0.122797222304571,-0.36832278370447,-0.337844088929113,-0.253705535104344,2.70918071009474,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,0.531858093249114,-1.14271139801219
"REC_02","FOR","Shallow","2025",-0.532361378422799,-0.64312227740398,-0.604822317757259,-0.215941046580779,-0.548282872501562,-0.180798529497356,8.0721217250531,-0.142044909053176,-0.193482684254116,1.51863807919714,-0.292938742340963,-0.639541891663019,-0.80186472305321,-0.506910421650196,-0.626205499016074,6.48661550934835,-0.212558409249727,-0.372042766966906,0.353894408500399,7.9805246071521,2.26256430467481,-0.101015254455221,-1.16527612811225,1.99808573188482,1.45736502293982,2.49215583165238,-0.137452629481075,-0.612051718111624,0.677743992247629,0.647055213826153,2.55941357625651,-0.598791313697998,-0.180601762137269,-0.541176961135186,-0.462318961284916,-0.563750599711814,-0.661464820396169,-0.24385144207024,-0.441245793078185,-0.334276065218971,-0.168604960315834,-0.228050801168965,-0.587302376661846,3.04988816264324,0.155001757667859,-0.397814516213612,-0.541751818693205,-0.122797222304571,1.16766159089289,0.253383066696835,3.79378276911845,0.626830046649372,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,0.779884330807297,-1.14271139801219
"REC_02","INCIP","Deep","2024",-0.532361378422799,-0.64312227740398,-0.604822317757259,7.88873993572759,1.05127531932286,-0.180798529497356,-0.233272561325533,0.0192309254108514,-0.193482684254116,-0.189207367244234,-0.292938742340963,0.526506580578393,-0.714760260249721,0.472196970298977,0.706180658532814,-0.190010706768346,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.14796012615171,-0.227050312679648,-0.101015254455221,0.296679147226097,2.88562069720929,-0.550169928338728,1.89186829635971,-0.448136332360868,-0.612051718111624,-0.728369005542109,-0.978216913986162,-0.585414855253371,1.26728860088157,-0.180601762137269,-0.0418529593345974,-0.256710658243456,-0.563750599711814,-0.389015185576732,-0.24385144207024,-0.441245793078185,-0.334276065218971,-0.168604960315834,-0.427087505497095,1.15680771160667,-0.425565790136267,-0.381121968853913,1.09344645713359,-0.541751818693205,-0.122797222304571,-0.36832278370447,1.43583737794873,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-0.554574811058969,-0.277526466756357
"REC_02","INCIP","Deep","2025",-0.532361378422799,-0.64312227740398,-0.604822317757259,1.13483911713728,-0.131006822460408,-0.180798529497356,-0.259596055707866,-0.0694707835443636,-0.193482684254116,-0.189207367244234,-0.292938742340963,1.4754715606472,0.722463376007853,0.955991211026803,1.56831287812327,-0.312517609816359,-0.337293284138788,-0.372042766966906,-0.228990499617905,-0.241660238351178,-0.227050312679648,-0.101015254455221,1.39314560372986,-0.553577293423046,1.17057431561431,-0.209138077164649,-0.292794480920972,-0.612051718111624,-0.661411243742597,-0.436459538048724,-0.585414855253371,0.567508632914229,-0.180601762137269,-0.541176961135186,-0.462318961284916,1.44525153744301,-0.252790368167014,-0.24385144207024,-0.441245793078185,-0.334276065218971,-0.168604960315834,-0.228050801168965,-0.587302376661846,-0.425565790136267,-0.381121968853913,1.09344645713359,-0.541751818693205,-0.122797222304571,-0.36832278370447,-0.337844088929113,-0.253705535104344,-0.414345285073313,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,-0.493251633627544,0.292053612987066
"REC_02","INCIP","Shallow","2024",-0.490955493434359,-0.0959078866774549,-0.604822317757259,-0.215941046580779,3.78592371869972,-0.180798529497356,-0.180625572560868,0.0837412591964622,-0.193482684254116,-0.189207367244234,-0.292938742340963,-0.999280250120476,-0.80186472305321,1.54345564619631,0.706180658532814,-0.251264158292353,-0.212558409249727,-0.372042766966906,-0.228990499617905,-0.241660238351178,-0.227050312679648,-0.101015254455221,-1.13204987185456,0.11207393057031,-0.550169928338728,1.59172452871337,3.82376458223629,-0.612051718111624,0.142081897851538,-0.436459538048724,-0.585414855253371,-0.132271335053107,-0.180601762137269,-0.541176961135186,0.154505947839465,-0.563750599711814,-0.252790368167014,-0.24385144207024,-0.0721060198444839,-0.334276065218971,-0.168604960315834,0.170022607487294,-0.587302376661846,1.31216118625349,-0.381121968853913,-0.397814516213612,-0.541751818693205,-0.122797222304571,-0.36832278370447,-0.337844088929113,-0.253705535104344,0.626830046649372,-0.296617361950427,-0.201079187890213,-0.136088537168497,-0.101015254455221,-0.153295232350302,-0.101015254455221,0.14074964021619,-1.14271139801219
